phase	source	target_crate	target	operation	preparation	source_sha256	declared_types
05	services/src/supplier/profile/create.rs	erp-supplier	crates/erp-supplier/src/service/supplier/profile/create.rs	move-with-symbol-splits		85996dc9a3f63635febe65d1fb2592c509bb4cbbb4291f61448a8c43b3792622	PreparedCreate
05	services/src/supplier/profile/mod.rs	erp-supplier	crates/erp-supplier/src/service/supplier/profile/mod.rs	move-with-symbol-splits		32fdaa747f67553e57d141f751a289bc77e461efab372f116b6176cdc0d316d7	SupplierProfileService,SupplierProfileWithAssetsResult
05	services/src/supplier/profile/sensitive.rs	erp-supplier	crates/erp-supplier/src/service/supplier/profile/sensitive.rs	move-with-symbol-splits		bcc086c0b5075b2cbe6aee3a22e504fe284f9bf4db2ff928787584d4b0aa067b	-
05	services/src/supplier/profile/tests.rs	erp-supplier	crates/erp-supplier/src/service/supplier/profile/tests.rs	move-with-symbol-splits		b054dbc575853157905cc70fb23cd2a5fc42d22a965b8c161527b200d9e202bb	-
05	services/src/supplier/profile/update.rs	erp-supplier	crates/erp-supplier/src/service/supplier/profile/update.rs	move-with-symbol-splits		736d6008b1357a99645b358e8315199044e18151eab8be735a302650f806cf5a	PartyFactChanges,CapabilityChanges,QualificationChanges,RatingChanges,PreparedUpdateContext,PreparedUpdate
05	services/src/supplier/profile/validation.rs	erp-supplier	crates/erp-supplier/src/service/supplier/profile/validation.rs	move-with-symbol-splits		8ae5a14e48a9e3ba2fbdb11b0628453f9d1e9c61c121c4d96d33872fe87c72cf	-
16	services/src/supplier_api/dto.rs	erp-supply	crates/erp-supply/src/dto/supplier_api.rs	move-with-symbol-splits		d34575521c35fd0bc097e843a9c739584363ea3b5efee233c395e21275b19bc3	PageParams,RateLimitPolicyRequest,CapabilityItemRequest,CreateSupplierApiConnectionRequest,UpdateSupplierApiConnectionRequest,ReplaceCapabilitiesRequest,SupplierApiConnectionListParams,SupplierApiConnectionListQuery,SupplierApiCapabilityListParams,SupplierApiCapabilityListQuery,HealthCheckRequest,SupplierConnectionCommand,ConfirmBusinessCapabilityRequirementCommand,SupplierCapabilityChange,UpdateSupplierCapabilitiesCommand,SupplierActionBlockerView,SafeReferenceView,SafeReferencesView,RelatedImpactView,SupplierApiConnectionView,SupplierApiCapabilitySummaryView,SupplierApiConnectionListItemView,RateLimitPolicyView,SupplierApiConnectionDetailView,SupplierApiCapabilityView,SupplierHealthCheckRunView,SupplierConnectionJobView,SupplierConnectionCommandResult,ConfirmBusinessCapabilityRequirementResult,UpdateSupplierCapabilitiesResult,HealthCheckView
16	services/src/supplier_api/governance/command.rs	erp-supply	crates/erp-supply/src/service/supplier_api/governance/command.rs	move-with-symbol-splits		1dfe9686abe559275d9eecf8c687a09a425c6693e8dbda1c984f909c1f5c6009	CommandIdentity,CommandReceiptWrite
16	services/src/supplier_api/governance/context.rs	erp-supply	crates/erp-supply/src/service/supplier_api/governance/context.rs	move-with-symbol-splits		f0c32047f1b0700718c54ed6be7b989feaf688a18f3d0f8cf3e29fa852061726	SupplierConnectionImpact,GovernanceContext
16	services/src/supplier_api/governance/jobs.rs	erp-supply	crates/erp-supply/src/service/supplier_api/governance/jobs.rs	move-with-symbol-splits		f777cee999c336b23e5ba444816d209f3d49501b4614d1ec57587090ab847762	-
16	services/src/supplier_api/governance/mod.rs	erp-supply	crates/erp-supply/src/service/supplier_api/governance/mod.rs	move-with-symbol-splits		76fbf6dc7e153172f87d67eafbf83aac3a5962442567d7221d33461fdc96268a	-
16	services/src/supplier_api/governance/query.rs	erp-supply	crates/erp-supply/src/service/supplier_api/governance/query.rs	move-with-symbol-splits		dc543571e6d9bb8fce6b9e373b22ac603bd80530c99b2dbc60797dcedc7665d6	-
16	services/src/supplier_api/governance/tests.rs	erp-supply	crates/erp-supply/src/service/supplier_api/governance/tests.rs	move-with-symbol-splits		0c4f3260d80afb30c240e00db847add0c4471ee66e9c2f58a734f0eaf09020b2	-
16	services/src/supplier_api/mod.rs	erp-supply	crates/erp-supply/src/service/supplier_api/mod.rs	move-with-symbol-splits		0ef8ff02834ba764ba817f3e185b592f89f33c6d51d44c92d69f96ffd60a4361	SupplierApiConnectionFilter,SupplierApiCapabilityFilter,ClassifiedError,SupplierApiGateway,SupplierReferenceKind,ResolvedSupplierReference,SupplierReferenceRegistry,UnavailableSupplierReferenceRegistry,UnavailableSupplierApiGateway,SupplierApiService
16	services/src/supplier_fulfillment/cancel.rs	erp-supply	crates/erp-supply/src/service/supplier_fulfillment/cancel.rs	move-with-symbol-splits		2e49a6ccb508192b32b092e1a89bdefc35d60de594a75b611122190eec065338	-
16	services/src/supplier_fulfillment/complete.rs	erp-supply	crates/erp-supply/src/service/supplier_fulfillment/complete.rs	move-with-symbol-splits		18183df01821e2c27e9a55456727fa1ff9f21e494025cb5de3e8e0a16e8a73ea	CompletionEvidenceRecord
16	services/src/supplier_fulfillment/dto.rs	erp-supply	crates/erp-supply/src/dto/supplier_fulfillment.rs	move-with-symbol-splits		9695653ffb491abfd0700d9f4ab43fd3c39c8ea86cb0e175f389e5c091390494	PageParams,SupplierFulfillmentOrderListParams,FulfillmentOrderListQuery,SupplierFulfillmentOrderView,PlaceFulfillmentItemRequest,PlaceFulfillmentOrderRequest,SupplierFulfillmentItemView,SupplierOrderStatusHistoryView,SupplierOrderActionView,SupplierOrderActionLineView,SupplierRefundFactView,SupplierRefundAllocationView,SupplierFulfillmentOrderDetailView,SupplierFulfillmentOrderDetailParams,SupplierOrderAddressView,SupplierOrderAllowedAction,SupplierOrderObjectInvestigationCommand,SupplierOrderTaskInvestigationCommand,SupplierOrderTaskInvestigationAction,SupplierOrderInvestigationAction,SupplierOrderTaskCompletionCommand,SupplierOrderTaskCompletionDecision,SupplierOrderTaskCompletionDecisionType,SupplierOrderResolution,SupplierOrderInvestigationOutcome,SupplierOrderInvestigationResultStatus,SupplierOrderInvestigationEvidenceView,SupplierOrderInvestigationWorkItemView,SupplierOrderActionBlockerView,SupplierOrderInvestigationResultView,SupplierOrderTaskCompletionResultView,SubmitAfterSalesActionRequest,AfterSalesActionLineRequest,SubmitActionResultView,RecordSupplierRejectRequest,RecordRefundResultRequest,RefundAllocationRequest
16	services/src/supplier_fulfillment/gateway.rs	erp-supply	crates/erp-supply/src/service/supplier_fulfillment/gateway.rs	move-with-symbol-splits		a612e9acadbefb85e18284623ef1cbb48f0d73f292caa51cd2302b3ba943010e	DispatchOutcome,InvestigationOutcome,SupplierGateway,UnavailableSupplierGateway,SimulatedSupplierGateway
16	services/src/supplier_fulfillment/investigate.rs	erp-supply	crates/erp-supply/src/service/supplier_fulfillment/investigate.rs	move-with-symbol-splits		2e13e3f09643fa4287320125022c647ec83b4a8e6f66509f7e4921b3d581f567	InvestigationCommandContext,InvestigationTaskContext,PreparedInvestigation,InvestigationFinding,InvestigationEvidenceRecord,InvestigationIntentRecord,DurablePreparedInvestigation
16	services/src/supplier_fulfillment/mapping.rs	erp-supply	crates/erp-supply/src/service/supplier_fulfillment/mapping.rs	move-with-symbol-splits		75582fa0fed1067793aa2fe31805749dd9e32283c02cd5aa7212e8e2e2a3d5e8	-
16	services/src/supplier_fulfillment/mod.rs	erp-supply	crates/erp-supply/src/service/supplier_fulfillment/mod.rs	move-with-symbol-splits		1a6ddebd46dc0e859997d8ff09bd234482775a8edce5a26b7140f3ef53e4456a	SupplierFulfillmentService
16	services/src/supplier_fulfillment/place.rs	erp-supply	crates/erp-supply/src/service/supplier_fulfillment/place.rs	move-with-symbol-splits		3f1458a7e7071c7aaf16515da8799465523ebd5f4a5134f0a4f622dd59e31390	-
16	services/src/supplier_fulfillment/query.rs	erp-supply	crates/erp-supply/src/service/supplier_fulfillment/query.rs	move-with-symbol-splits		0743499f197a6610e06b99e877c4ada6dea3c2713f6508339d342f9afa58fac3	FulfillmentOrderFilter
16	services/src/supplier_fulfillment/receipt.rs	erp-supply	crates/erp-supply/src/service/supplier_fulfillment/receipt.rs	move-with-symbol-splits		61555411cea89a4fd5b455f4b08538b9522075b7bc66e90a8d84d5361ba17d2a	InvestigationReceipt,CompletionReceipt
16	services/src/supplier_fulfillment/refund.rs	erp-supply	crates/erp-supply/src/service/supplier_fulfillment/refund.rs	move-with-symbol-splits		3a9a0b48675ca3e043b0caf73055164ed2864455116af158374680a82a125626	-
16	services/src/supplier_fulfillment/refund_result.rs	erp-supply	crates/erp-supply/src/service/supplier_fulfillment/refund_result.rs	move-with-symbol-splits		30fd0c97881e9efd384f72f88fe9e678e5cca47590c5fb3aad1fa5c82a6b274c	-
16	services/src/supplier_fulfillment/reject.rs	erp-supply	crates/erp-supply/src/service/supplier_fulfillment/reject.rs	move-with-symbol-splits		4b6bf76697d5ebb2e5ef59845433abf42a7b4e400dbb6a89d4133818a0bf57e7	-
16	services/src/supplier_offering/dto.rs	erp-supply	crates/erp-supply/src/dto/supplier_offering.rs	move-with-symbol-splits		e7a967abca185992416f8ee52c2058b070be07a7de29a86a4552f5720254e80f	SupplierOfferingListParams,SupplierOfferingView,SupplierOfferingTermsWrite,CreateSupplierOfferingRequest,CreateSupplierOfferingResult,ReviseSupplierOfferingRequest,ReviseSupplierOfferingResult,UpdateSupplierOfferingAvailabilityRequest,UpdateSupplierOfferingAvailabilityResult,SupplierSupplyExceptionDecisionType,SupplierSupplyExceptionDecision,CompleteSupplierSupplyExceptionTaskRequest,CompleteSupplierSupplyExceptionTaskResult
16	services/src/supplier_offering/mod.rs	erp-supply	crates/erp-supply/src/service/supplier_offering/mod.rs	move-with-symbol-splits		b05cad5f3003aa902410af48c79d9cd407c1f9a9e7a73d3da314ec157c09c66d	OfferingListQuery,SupplierOfferingService,OfferingListContext,HasId
16	services/src/supplier_settlement/difference.rs	erp-supply	crates/erp-supply/src/service/supplier_settlement/difference.rs	move-with-symbol-splits		7bad8c31dcde6bd7b16906b73a6dc57959a7ffecd82a51cff32173734a97722d	DifferenceFilter,DifferenceDecisionReceipt
16	services/src/supplier_settlement/draft.rs	erp-supply	crates/erp-supply/src/service/supplier_settlement/draft.rs	move-with-symbol-splits		f4fc3149ae7b46ad1ce6438525453a6d2021c674ade54feb51925ff4d46f733f	RefreshReceipt
16	services/src/supplier_settlement/dto.rs	erp-supply	crates/erp-supply/src/dto/supplier_settlement.rs	move-with-symbol-splits		f6c7ee9b3390f47fe376bd3af6b973264839d88aa2c5bb28922b847ecd1adbbd	-
16	services/src/supplier_settlement/dto/difference.rs	erp-supply	crates/erp-supply/src/dto/supplier_settlement/difference.rs	move-with-symbol-splits		72847112ca027ece531abd240322537736f8734e97ec656a1a80617fdccb6c61	SettlementDifferenceEvidenceRequest,SettlementDifferenceEvidenceResult,SettlementDifferenceResolution,SettlementDifferenceDecisionRequest,SettlementDifferenceDecisionStatus,SettlementDifferenceDecisionResult
16	services/src/supplier_settlement/dto/draft.rs	erp-supply	crates/erp-supply/src/dto/supplier_settlement/draft.rs	move-with-symbol-splits		17503b5cc09b82bf9b558562e4f95b8ecbeda3f3b6e0f1430a655dda09379071	SettlementDraftAction,CreateSettlementStatementRequest,RefreshSettlementStatementRequest,SettlementDraftCommandResult,VoidSettlementRequest
16	services/src/supplier_settlement/dto/query.rs	erp-supply	crates/erp-supply/src/dto/supplier_settlement/query.rs	move-with-symbol-splits		4069fecefe90d45133d73062eacaa51591d09dfa8fa9f6fb65047d612e69481e	SupplierSettlementStatementListParams,StatementListQuery,SupplierSettlementStatementView,SupplierSettlementItemListParams,SettlementItemListQuery,SupplierSettlementItemView,SupplierSettlementDifferenceListParams,SettlementDifferenceListQuery,SupplierSettlementDifferenceView,SettlementDifferenceEvidenceView,SettlementReviewProcessingState,SettlementReviewActionBlockerView,SettlementReviewWorkItemView,SupplierSettlementStatementDetailView,SettlementStatementStatsView,SettlementStatementListStatsView,SupplierSettlementStatementListView,SettlementPageView
16	services/src/supplier_settlement/dto/review.rs	erp-supply	crates/erp-supply/src/dto/supplier_settlement/review.rs	move-with-symbol-splits		b96eb741727b731e2ffb4828cd1e0aa60e8fc29e57df4418bb39425731ed2d95	SettlementObjectAction,SubmitSettlementReviewRequest,SettlementReviewSubmissionStatus,SubmitSettlementReviewResult,SettlementReviewAction,SettlementReviewDecisionData,SettlementReviewCommand,SettlementReviewDecisionStatus,SettlementReviewDecisionResult
16	services/src/supplier_settlement/dto/source.rs	erp-supply	crates/erp-supply/src/dto/supplier_settlement/source.rs	move-with-symbol-splits		4767db2c7be729447ed46365f32751d7c33fbb21593d7a4be17a55bc78f5b897	RecordSettlementSourceEvidenceLineRequest,RecordSettlementSourceEvidenceRequest,SupplierSettlementSourceEvidenceView,SupplierSettlementSourceEvidenceQuery
16	services/src/supplier_settlement/evidence.rs	erp-supply	crates/erp-supply/src/service/supplier_settlement/evidence.rs	move-with-symbol-splits		25849ee943ad40344d25d8fdb51a8dedf7dc22f6937a50b13d747f3f50c9040e	-
16	services/src/supplier_settlement/item.rs	erp-supply	crates/erp-supply/src/service/supplier_settlement/item.rs	move-with-symbol-splits		5e333f4e115b410c5a3446743c90bb1ffce14bc3e376c67ecde38267869e6492	ItemFilter
16	services/src/supplier_settlement/mod.rs	erp-supply	crates/erp-supply/src/service/supplier_settlement/mod.rs	move-with-symbol-splits		96e20436fda364a367aad7d90b4973632063e4dec6c5cef6305e7e25d0eaa9a7	SupplierSettlementService
16	services/src/supplier_settlement/query.rs	erp-supply	crates/erp-supply/src/service/supplier_settlement/query.rs	move-with-symbol-splits		dfdc5622de66736f132e5ee0dbfb3f77a1ddaa2916560fb955dbf367b9f7b1aa	StatementFilter
16	services/src/supplier_settlement/review.rs	erp-supply	crates/erp-supply/src/service/supplier_settlement/review.rs	move-with-symbol-splits		b2ec502341d4e4f8470608409d0568558007cdb25dae0bf5bdb825f6e0762bd2	ReviewSubmissionReceipt,ReviewDecisionReceipt
16	services/src/supplier_settlement/source.rs	erp-supply	crates/erp-supply/src/service/supplier_settlement/source.rs	move-with-symbol-splits		8ecd407c87e2f64eeeeaceee408c7f9ad32ba9a6d680d6fb57c563bb96cd722b	CompleteSourceScope,RefundAllocationParams
16	services/src/supplier_settlement/void.rs	erp-supply	crates/erp-supply/src/service/supplier_settlement/void.rs	move-with-symbol-splits		3a9f4f12a8f2c04f3b388dc42d05fc54012cb102a30bac1edc002e12616a9427	-
03	services/src/transaction.rs	erp-processes	crates/erp-processes/src/audit/transaction.rs	move-orchestration		f565ff20230bf487b5e62996aef9f2f19a77f3dee2d096d279885d3162e66839	-
06	services/src/warehouse/dto.rs	erp-warehouse	crates/erp-warehouse/src/dto/warehouse.rs	move-with-symbol-splits		d48c88b945e7a2d0a70aea4bcd5e823432197546ab13aa922440237b74e3aaa7	PageParams,CreateWarehouseRequest,UpdateWarehouseRequest,UpdateWarehouseFulfillmentHandlersRequest,WarehouseFulfillmentHandlerOptionView,WarehouseView,WarehouseListParams,WarehouseListQuery,WarehouseRevisionView,WarehouseRevisionListParams,WarehouseRevisionListQuery,CreateWarehouseSkuPolicyRequest,UpdateWarehouseSkuPolicyRequest,WarehouseSkuPolicyView,WarehouseSkuPolicyListParams,WarehouseSkuPolicyListQuery
06	services/src/warehouse/mod.rs	erp-warehouse	crates/erp-warehouse/src/service/warehouse/mod.rs	move-with-symbol-splits		0b4b24baea89c1195984a1abfb2057851871f5a813cf502114e4bfd0c0ca8057	WarehouseFilter,WarehouseRevisionFilter,WarehouseSkuPolicyFilter,WarehouseService,WarehouseRevisionInput
03	services/src/work_item/access.rs	erp-workflow	crates/erp-workflow/src/service/work_item/access.rs	move-with-symbol-splits		24488b4160c893837e3cb72bfb1df0edd559a15cad161a31e7dab7a7e062996d	ActorAccess,ViewAccess
03	services/src/work_item/brief.rs	erp-read-models	crates/erp-read-models/src/workbench/brief.rs	split-read-orchestration		81ef434855a5037428935f954612044be7ae5f7ef739ba5d855f8634ca304eec	ObjectBriefSource,BriefLine,BriefSection,AssembledBrief
03	services/src/work_item/change_order_brief.rs	erp-read-models	crates/erp-read-models/src/workbench/change_order_brief.rs	split-read-orchestration		a1bec799350e41b02f7dc8edcdeab8a4794a7b21c3a5982e0c30eb64ff48a705	LineStateMap,DiffLineState,SalesChangeBriefContext,PurchaseChangeBriefContext
03	services/src/work_item/close.rs	erp-workflow	crates/erp-workflow/src/service/work_item/close.rs	move-with-symbol-splits		f002c22bd32a14e30774c17d1851d53171706c33e1713d1ef05d841f23cb1bcd	CloseDomainEvidenceInput,CloseW29DomainObjectInput
03	services/src/work_item/dto/command.rs	erp-workflow	crates/erp-workflow/src/dto/work_item/command.rs	move-with-symbol-splits		cae18e48b111b091e51a8263cec07f055015c14e7df5b5038ce8ed829693142d	WorkItemConflictKind,WorkItemConflict,WorkItemMutationOutcome,ReassignWorkItemRequest,CloseWorkItemRequest
03	services/src/work_item/dto/mod.rs	erp-workflow	crates/erp-workflow/src/dto/work_item/mod.rs	move-with-symbol-splits		e8aefb1cbb6dfc8d3d889405d518806f075d4a7f26d1729cc433d3fbf9815aee	-
03	services/src/work_item/dto/query.rs	erp-workflow	crates/erp-workflow/src/dto/work_item/query.rs	move-with-symbol-splits		2dc3bf1129885bce49f750547a06fcd579020953eae0cb8a61ca3d727728a0a9	WorkItemListParams,WorkItemListQuery,WorkItemPageView,WorkItemStatsParams,WorkItemFamilyCountsView,WorkItemStatsView
03	services/src/work_item/dto/status.rs	erp-workflow	crates/erp-workflow/src/dto/work_item/status.rs	move-with-symbol-splits		e7894ceba748a39427335d86474eac3f02b94b525fb947676c679cede2ff60c3	WorkItemScope,WorkItemFamily,WorkItemSort,ProcessingState,ProcessingBlockerView,WorkItemAllowedAction
03	services/src/work_item/dto/tests.rs	erp-workflow	crates/erp-workflow/src/dto/work_item/tests.rs	move-with-symbol-splits		9f3bb8f5ada98fd561fc2a8eff6f8d691bf0c7ad4e39d7543d4a6e2592a36566	-
03	services/src/work_item/dto/view.rs	erp-workflow	crates/erp-workflow/src/dto/work_item/view.rs	move-with-symbol-splits		89c7c3f4433fd224243e29bea09350578bea62ead5bfa1da79f88cea5db86735	WorkItemPartyView,WorkItemReassignCandidateView,WorkItemSummarySection,WorkItemBriefLine,WorkItemRouteContext,WorkItemApprovalContextView,WorkItemView,WorkItemFields,HandlerRoute
03	services/src/work_item/facts.rs	erp-read-models	crates/erp-read-models/src/workbench/facts.rs	split-read-orchestration		e50211b9dd9714f31c8c693ea39349837507198d33ad5232be530d50e43506eb	ObjectKind,SubjectBrief,ObjectFact,ObjectFactMap
